1 1552
1 3034
3 72378
4 1517
4 4166
6 87
6 314
6 548
7 1210
7 30816
9 5378
10 66203
11 1408
14 231
15 4995
16 1196
17 1196
18 337
18 1721
18 5995
18 53996
18 98809
19 141
19 606
19 1267
19 1806
19 2227
19 2746
19 3400
20 783
1 163
1 1793
1 3386
4 171
4 1860
4 4741
6 112
6 337
6 594
7 1784
7 34319
9 5893
10 72737
11 1687
14 367
15 8360
16 1222
17 1234
18 442
18 2000
18 6548
18 57669
18 106072
19 216
19 674
19 1333
19 1885
19 2266
19 2808
19 3471
20 1018
1 362
1 2028
1 3639
4 319
4 1967
5 50
6 158
6 352
6 640
7 2683
7 48997
10 588
10 82167
11 2027
14 509
15 60069
16 1617
17 1466
18 588
18 2268
18 7153
18 62434
18 112183
19 291
19 745
19 1372
19 1918
19 2338
19 2898
19 3501
20 1088
1 590
1 2099
2 318
4 475
4 2204
5 290
6 179
6 364
6 711
7 3793
8 39
10 2762
10 95167
12 838
14 597
15 84152
16 2723
17 2762
18 778
18 2422
18 8117
18 68159
18 118900
19 338
19 830
19 1396
19 1972
19 2394
19 2987
19 3578
20 1722
1 804
1 2253
2 71535
4 648
4 2583
5 410
6 205
6 382
6 801
7 4643
8 235
10 5377
10 105211
12 2572
15 318
15 103249
16 3949
17 4226
18 1020
18 2953
18 8957
18 71899
18 134130
19 366
19 903
19 1485
19 2012
19 2446
19 3039
19 3685
20 2054
1 1030
1 2406
2 106782
4 912
4 2858
5 592
6 224
6 435
6 867
7 5378
8 357
10 7151
10 119145
12 63992
15 1196
15 120466
16 6350
17 7153
18 1198
18 3681
18 30793
18 74789
18 155168
19 410
19 933
19 1556
19 2041
19 2485
19 3082
19 3712
20 2096
1 1097
1 2542
3 720
4 1077
4 3083
6 7
6 250
6 468
6 1004
7 6365
8 527
10 8665
11 150
13 2174
15 1909
15 158872
16 79132
17 68358
18 1219
18 4239
18 36529
18 79695
18 166015
19 445
19 1047
19 1593
19 2081
19 2555
19 3190
19 3784
20 2355
1 1219
1 2654
3 2018
4 1196
4 3481
6 24
6 266
6 493
7 58
7 8368
9 371
10 33794
11 377
13 3798
15 2762
16 318
17 296
18 32
18 1260
18 4973
18 44555
18 86628
19 3
19 490
19 1097
19 1658
19 2115
19 2640
19 3255
19 3839
20 2761
1 1278
1 2916
3 4518
4 1265
4 3996
6 46
6 288
6 520
7 592
7 8907
9 2012
10 56367
11 593
14 7
15 3617
16 858
17 780
18 165
18 1466
18 5464
18 48780
18 91542
19 48
19 542
19 1210
19 1718
19 2148
19 2700
19 3324
20 362
20 3300
1 1517
1 3033
3 70946
4 1500
4 4144
6 86
6 313
6 546
7 1208
7 30812
9 5218
10 64969
11 1391
14 193
15 4993
16 1193
17 1193
18 329
18 1704
18 5989
18 53972
18 98585
19 135
19 597
19 1265
19 1805
19 2206
19 2733
19 3398
20 720
20 3396
20 3536
20 3753
20 3977
20 4022
20 4232
20 4369
20 4700
20 4865
20 5015
20 5364
20 5507
20 6143
21 1
21 260
21 500
21 733
21 1200
21 1391
21 2000
21 2167
21 2529
21 2717
21 2959
21 3253
21 3697
21 4306
21 4896
21 5418
21 6155
21 7143
21 8529
21 26340
21 33615
21 40815
21 47997
21 53125
21 58998
21 63082
21 69526
21 73321
21 79134
21 81845
21 88744
21 94777
21 97913
21 103141
21 103883
21 106489
21 107449
21 110102
21 112006
21 116797
21 119155
21 130450
21 136016
21 143385
21 168248
22 1042
22 2959
22 3996
22 4903
22 5669
22 7147
22 8970
22 37741
22 50872
22 56367
22 64575
22 72998
23 296
23 858
23 1089
23 1213
23 1245
23 1617
23 2467
23 3030
23 4027
23 6387
23 7064
23 8370
24 318
24 1198
24 1653
24 2421
24 4262
24 5673
24 31696
24 51662
24 64957
24 91542
24 134393
25 4993
25 91529
26 34
26 300
27 1
27 316
27 661
27 913
27 1083
27 1207
27 1356
27 1876
27 2059
27 2174
27 2565
27 3033
27 3451
27 3751
28 32
28 211
28 337
28 474
28 553
28 678
28 899
28 1101
28 1201
28 1230
28 1275
28 1517
28 1641
28 1785
28 2058
28 2329
28 2571
28 2763
28 2968
28 3147
28 3250
28 3360
28 3556
28 3949
28 4027
28 4344
28 4874
28 5292
28 5617
28 5956
28 6534
28 6817
28 6993
28 7438
28 8132
28 8665
28 8970
28 27408
28 31116
28 33794
28 37386
28 40583
28 43928
28 46723
28 48780
28 50068
28 52281
28 54503
28 55276
28 56587
28 58803
28 60647
28 61167
28 62376
28 64030
28 65682
28 70336
29 316
29 1100
29 1242
29 1792
29 3363
29 5995
29 51540
29 87306
30 1036
30 7153
30 95510
31 1
31 344
31 784
31 1197
31 1282
32 1
32 39
32 141
32 272
32 357
32 539
32 694
32 799
32 1079
32 1224
32 1458
33 34
33 161
33 296
33 356
33 497
33 593
33 919
33 1210
33 1399
33 1614
33 1673
33 1805
33 2108
33 2336
33 2542
34 110
34 1391
34 2424
34 3052
34 4226
34 4874
34 6378
34 7090
34 31184
35 150
35 300
36 544
36 1094
36 1485
36 2302
36 3347
36 4995
37 231
37 457
38 21
38 161
38 237
38 317
38 364
38 440
38 509
38 592
39 296
39 610
39 1036
39 1210
39 1282
39 1610
39 2018
39 2391
39 2912
39 3362
40 26
40 107
40 159
40 208
40 252
40 300
40 329
40 367
40 435
40 585
41 50
41 593
41 1097
41 1259
41 1732
41 2329
41 3285
41 4014
41 4816
41 5449
41 6539
41 7361
41 30812
41 46723
41 53519
41 57669
41 65230
41 79132
41 89759
41 103980
41 112556
41 135887
42 16
42 122
42 173
42 236
42 316
42 364
42 414
42 457
42 524
42 592
42 780
42 996
42 1089
42 1196
42 1266
42 1378
42 1474
42 1573
42 1644
42 1689
42 1835
42 1976
42 2105
42 2268
42 2353
42 2420
42 2500
42 2598
42 2706
42 2770
42 2875
42 2990
42 3120
42 3248
42 3264
42 3438
42 3552
42 3755
42 3948
42 4022
42 4132
42 4333
42 4482
42 4621
43 8
43 79
43 168
43 238
43 292
43 344
43 377
43 442
43 539
43 594
43 711
44 1
44 104
44 667
44 833
44 1393
45 6
45 69
45 173
45 261
45 357
45 441
45 551
45 595
45 784
45 934
45 1042
45 1197
45 1259
45 1370
45 1396
45 1566
45 1641
45 1753
45 1923
45 2042
45 2094
45 2231
45 2470
45 2598
45 2700
45 2763
45 2918
45 3082
45 3248
45 3274
45 3421
45 3555
45 3911
45 4306
45 4901
45 5218
45 5481
45 5989
45 8528
45 53121
46 39
46 208
46 315
46 434
47 47
47 539
47 1259
47 2291
47 3255
47 4878
47 6155
47 30749
47 49278
47 68932
47 82767
47 97938
47 112552
47 145839
48 168
48 1584
48 2791
48 8371
49 2571
49 122920
50 541
50 903
50 1101
50 1225
50 1278
50 1566
50 2160
50 2959
50 3868
50 4928
50 6239
50 6975
50 8157
50 26258
50 32659
50 44719
50 50872
50 62644
50 72998
50 87222
50 93326
50 97938
50 104913
50 111921
50 122898
50 135456
50 139644
50 149406
50 168492
50 174737
50 179073
51 93
51 316
51 433
51 527
51 708
51 934
51 1090
51 1243
51 1302
51 1500
51 1688
51 1873
51 2023
51 2140
51 2249
51 2363
51 2407
51 2580
51 2661
51 2791
51 2942
51 3186
51 3421
51 3681
51 3918
51 4041
51 4291
51 4508
51 4992
51 5505
51 6659
51 7004
51 7983
51 35836
51 52973
51 60074
52 1196
52 3996
52 7445
52 34437
52 46976
52 49530
52 52973
52 55765
52 60069
52 69122
52 81847
52 112138
52 134853
53 922
53 3100
54 161
54 410
54 590
55 1947
55 2763
56 10
56 165
56 296
56 364
56 493
57 21
57 104
57 162
57 265
57 357
57 431
57 494
57 541
57 594
57 674
57 762
57 858
57 911
57 942
57 1032
57 1100
57 1196
57 1220
57 1249
57 1270
57 1287
57 1373
57 1407
57 1513
57 1584
57 1641
57 1688
57 1784
57 1953
57 2021
57 2094
57 2174
57 2297
57 2355
57 2470
57 2605
57 2690
57 2770
57 2921
57 2987
57 3045
57 3114
57 3260
57 3435
57 3527
57 3638
57 3740
57 3937
58 36
58 153
58 216
58 253
58 293
58 342
58 367
58 455
58 520
58 588
58 708
59 350
59 648
59 922
59 1183
59 1233
59 1480
59 1722
59 2076
59 2726
59 3448
59 6460
60 832
60 3424
61 318
61 1214
61 4226
61 27831
62 344
62 1193
62 1580
62 2012
62 2953
62 3949
62 4367
62 5388
62 5995
62 6874
62 8360
62 8984
62 33493
62 41566
62 47099
62 49649
62 53464
62 58047
62 60684
62 68237
62 72011
62 79357
62 86332
62 89492
62 96079
62 101864
62 104879
62 108729
62 112556
62 115569
62 122886
62 122922
62 136020
62 159093
62 170827
62 179819
63 32
63 231
63 377
63 608
63 969
63 1196
63 1220
63 1288
63 1923
63 2571
63 3000
63 3578
63 3897
63 4226
63 4878
63 5349
63 5903
63 6541
63 7438
63 27904
63 45722
63 53125
63 64285
63 77800
63 88140
63 95858
63 108932
64 3
64 45
64 151
64 231
64 317
64 365
64 520
64 590
64 736
64 908
64 1061
64 1101
64 1207
64 1228
64 1287
64 1387
64 1517
64 1645
64 1777
64 1953
64 2023
64 2115
64 2273
64 2369
64 2539
64 2683
64 2746
64 2908
64 3052
64 3160
64 3354
64 3499
64 3752
64 3969
64 4034
64 4262
64 4448
64 4865
64 5010
64 5299
64 5630
64 5903
64 6242
64 6385
64 6944
64 7235
64 7701
64 8528
64 8873
64 27020
64 32587
64 40819
65 1682
65 33660
65 79132
66 1
66 111
66 273
66 442
66 551
66 637
66 919
66 1073
66 1186
66 1214
66 1247
66 1284
66 1382
66 1610
66 1845
66 2000
66 2194
66 2355
66 2617
66 2795
66 2987
66 3098
66 3262
66 3686
66 4079
66 4465
66 4720
66 5418
66 5673
66 6287
66 6754
66 7004
66 7143
66 7493
66 8784
67 1036
67 2858
67 6377
67 152081
68 17
68 48
68 141
68 180
68 252
68 296
68 350
68 377
68 442
68 520
68 562
68 595
68 708
68 788
68 910
68 1020
68 1042
68 1103
68 1200
68 1220
68 1270
68 1307
68 1381
68 1453
68 1517
68 1586
68 1620
68 1676
68 1722
68 1831
68 1892
68 1968
68 2011
68 2080
68 2109
68 2145
68 2249
68 2324
68 2396
68 2427
68 2501
68 2599
68 2683
68 2713
68 2791
68 2881
68 2950
68 3005
68 3101
68 3175
68 3257
68 3396
68 3476
68 3553
68 3653
68 3717
68 3798
68 3897
68 3984
68 4022
68 4085
68 4262
68 4351
68 4487
68 4677
68 4855
68 4963
68 5064
68 5299
68 5444
68 5582
68 5810
68 6157
68 6365
68 6539
68 6753
68 6934
68 7090
68 7293
68 7454
68 8376
68 8665
68 8873
68 8968
68 26778
68 30749
68 32031
68 33679
68 36519
68 40959
68 42738
68 45431
68 46530
68 47970
68 48696
68 50068
68 51709
68 52973
68 53972
68 54286
68 55190
68 56152
68 56941
68 58162
68 59258
68 59784
68 60756
68 62849
68 64839
68 67255
68 68952
68 69784
68 71282
68 73023
68 77561
68 80549
68 81932
68 86377
68 88163
68 91094
68 94864
68 96110
68 106487
68 114762
68 122922
68 176371
69 593
69 1645
69 3671
69 4643
70 318
70 1193
70 1288
70 1955
70 3255
70 7361
71 7
71 494
71 788
71 1240
72 260
72 593
72 1210
72 2490
73 150
73 2502
73 4016
73 6155
73 8360
73 30793
73 45722
73 51255
73 55768
73 60684
73 66097
73 69757
73 74458
73 81591
73 89492
73 95441
73 102445
73 108932
73 112183
73 117590
73 134368
74 111
74 858
74 1193
74 1251
74 2010
74 2692
74 3201
74 3949
74 4979
74 5890
74 6440
74 6993
74 8207
74 27773
74 41863
74 48516
74 52967
74 55820
75 260
75 924
75 1234
75 1610
75 2571
75 5445
75 33493
76 260
76 588
76 923
76 1213
76 1682
76 2791
76 5952
76 7254
76 34048
76 54503
76 63992
76 81535
77 3948
77 5952
77 58559
78 318
78 590
78 1240
78 2605
78 3868
78 53972
79 457
79 1200
79 1291
79 2019
79 2791
79 3256
80 150
80 1302
80 2763
80 3826
80 4963
80 5679
80 6874
80 8810
80 44191
80 49272
80 53953
80 60684
80 74458
80 80831
80 86190
80 93297
80 101864
81 153
81 344
81 592
82 153
82 303
82 380
82 595
82 1089
82 1221
82 1527
82 1721
82 2012
82 2410
82 2948
82 3638
82 4015
82 4270
82 4816
82 5220
82 5481
82 6014
82 6378
82 6550
82 6750
82 6949
83 318
83 923
83 1225
83 1537
83 2389
83 3624
83 4973
83 6016
83 7438
83 31878
83 56367
83 72998
84 10
84 46
84 105
84 165
84 232
84 265
84 300
84 334
84 368
84 420
84 475
84 527
84 587
84 691
84 802
84 902
84 920
84 953
84 1023
84 1082
84 1104
84 1179
84 1196
84 1217
84 1242
84 1268
84 1290
84 1305
84 1381
85 314
85 1358
85 1633
85 1719
86 480
86 1265
86 2642
86 3996
86 5445
86 33794
86 74553
87 1345
87 4973
88 785
88 2542
88 4995
88 7153
88 48516
89 1
89 898
89 918
89 1080
89 1270
89 1923
89 2599
89 3022
89 3462
89 3868
89 4306
89 4928
89 5419
89 6287
89 6936
89 7451
89 26184
89 32031
89 34312
89 42013
89 46948
89 49735
89 53578
89 60289
89 66798
89 69469
89 72701
89 74946
89 79897
89 83969
89 86882
89 91355
89 94661
89 96935
89 101283
89 105540
89 109241
89 116718
89 118862
89 121469
89 127052
89 129011
89 131610
89 134004
89 136503
89 141513
89 143559
89 149350
89 156025
89 163527
89 170993
89 179211
90 14
90 85
90 708
90 896
90 1144
90 1417
91 22
91 88
91 158
91 208
91 266
91 337
91 370
91 433
91 480
91 541
91 590
91 648
91 780
91 904
91 1073
91 1129
91 1201
91 1221
91 1258
91 1288
91 1350
91 1385
91 1500
91 1617
91 1760
91 1923
91 2002
91 2081
91 2144
91 2291
91 2420
91 2542
91 2657
91 2716
91 2804
91 2949
91 3017
91 3176
91 3360
91 3563
91 3704
91 3826
91 3948
91 4092
91 4327
91 4624
91 4846
91 4987
91 5438
91 5640
91 5989
91 6378
91 6707
91 6963
91 7438
91 8157
91 8798
92 1015
92 2454
92 69757
93 153
93 349
93 539
93 761
93 1377
93 1676
93 2021
93 2193
93 2617
94 11
94 110
94 253
94 337
94 432
94 590
95 39
95 589
95 1175
95 1240
95 1527
95 1968
95 2167
95 2706
95 3070
95 3793
95 4370
95 5015
95 5418
95 5816
95 6367
95 6879
95 8636
96 296
96 527
96 1094
96 1296
96 2021
96 2396
96 3175
97 377
97 3448
97 4022
97 4701
98 608
98 1258
98 4720
98 38038
98 56775
98 69644
98 81845
98 112852
98 135143
99 23
99 196
99 253
99 293
99 344
99 592
100 95
100 296
100 539
100 838
100 934
100 1220
100 1299
100 1674
100 2005
100 2396
100 2706
100 3512
100 4571
100 5989
101 233
101 2390
101 2598
101 2712
101 2997
101 3285
102 3
102 161
102 237
102 349
102 454
102 588
103 18
103 107
103 318
103 524
103 608
103 923
103 1033
103 1196
103 1228
103 1288
103 1566
103 1884
103 2054
103 2174
103 2410
103 2710
103 2953
103 3468
103 3988
103 4262
103 4886
103 5388
103 6373
103 6936
103 8641
103 33794
103 45722
103 56367
103 59784
103 65088
103 72226
103 77561
103 80586
103 86815
103 89745
103 91671
103 111781
103 140715
104 110
104 436
104 588
104 743
104 919
104 1223
104 1391
104 1688
104 2081
104 2424
104 2683
104 3033
104 3675
104 4069
104 4641
104 4963
104 5481
104 6012
104 6539
104 7050
104 8636
104 32300
104 47629
104 53466
104 60397
104 80549
104 94015
105 50
105 308
105 714
105 915
105 1193
105 1214
105 1243
105 1274
105 1809
105 2502
105 2931
105 3301
105 3593
105 3742
105 3949
105 4015
105 4270
105 4386
105 4874
105 5010
105 5313
105 5507
105 5872
105 5995
105 6377
105 6643
105 6985
105 7254
105 7458
105 8511
105 8874
105 26082
105 26587
105 27834
105 32460
105 33794
105 37731
105 44191
105 47610
105 49530
105 53322
105 55721
105 57183
105 59387
105 63062
105 64969
105 68954
105 71535
105 74458
105 79132
105 81847
105 85774
105 88235
105 91529
105 95311
105 96821
105 100302
105 104374
105 106782
105 108932
105 112183
105 116797
105 119141
105 126430
105 134041
105 136447
105 141836
105 147300
105 159817
105 170597
105 172637
105 175293
106 2617
106 40815
106 73017
106 112852
107 140
107 253
107 380
108 480
108 1095
108 2571
108 4027
108 4973
108 5135
108 5450
108 6049
109 34
109 110
109 165
109 235
109 288
109 347
109 366
109 437
109 490
109 540
109 592
109 805
110 111
110 910
110 1882
110 2959
110 7096
111 16
111 203
111 588
111 1032
111 1513
111 1682
111 1911
111 2329
111 2581
111 2918
111 3253
111 3646
111 3977
111 4068
111 4262
111 4545
111 4896
111 5283
111 5620
111 6003
111 6482
111 6888
111 7317
111 8361
111 8950
111 31685
111 34530
111 41573
111 45672
111 47997
111 50872
111 53322
111 54732
111 56949
111 59725
111 61323
111 65216
111 69406
111 71838
111 74946
111 79134
111 81537
111 84772
111 87529
111 91658
111 95441
111 98083
111 102123
111 104218
111 109282
111 112138
111 117851
111 122882
111 128097
111 131826
111 135887
111 144606
111 155812
111 159755
111 162602
111 167018
111 169912
111 171631
111 176329
111 183197
112 19
112 104
112 288
112 508
112 1356
112 58559
113 11
113 224
113 543
113 903
113 1013
113 1193
113 1339
113 1617
113 1897
113 2135
113 2724
113 3099
113 3468
113 3706
113 4063
114 260
114 6377
114 81834
114 167732
115 364
115 589
115 1196
115 1377
115 1617
115 2028
115 2617
115 2772
115 2995
115 3354
115 3753
116 339
116 541
116 920
116 1219
116 1387
116 1961
116 2617
116 3996
117 2
117 26
117 50
117 158
117 224
117 253
117 288
117 333
117 367
117 454
117 515
117 553
117 594
117 656
117 765
117 805
117 1027
118 608
118 1810
119 170
119 1092
119 2701
119 4239
119 4718
119 5574
119 7153
119 32587
119 46723
119 54286
119 63082
119 69122
119 79132
119 87869
119 96079
119 104841
119 109374
119 114795
119 120635
119 131714
119 138210
119 166461
120 648
120 858
121 22
121 161
121 272
121 349
121 457
121 597
122 165
122 480
122 780
122 1197
122 1237
122 1394
122 1961
122 2455
122 2918
122 3275
122 3911
122 4641
122 5110
122 6377
122 8464
122 27904
122 46970
122 52281
122 55820
122 61240
122 69481
122 77561
122 86190
122 91529
122 96079
122 103228
122 109487
122 120466
122 144976
123 1196
123 6016
123 64969
123 87232
123 109487
124 1
124 480
124 1358
124 2353
124 4226
125 2
125 501
125 1193
125 1580
125 2571
125 3083
125 4738
125 5459
125 6902
125 8360
125 27482
125 40148
125 48385
125 55247
125 60069
125 63276
125 69516
125 72011
125 78218
125 84152
125 88163
125 92420
125 95441
125 99114
125 106782
125 111743
125 117466
125 127096
125 134130
125 139385
125 143355
125 151695
125 156387
125 160563
125 162578
125 167746
126 34
126 253
126 349
126 480
127 910
127 2763
128 110
128 923
128 1080
128 1407
129 260
129 733
129 1358
129 1907
129 2571
129 2987
129 3948
129 4446
129 5418
129 6333
129 7099
129 27660
129 33794
129 45499
130 208
130 329
130 595
131 356
131 1104
131 1276
131 2858
131 4993
131 27611
132 1
132 58
132 247
132 308
132 364
132 567
132 778
132 912
132 1073
132 1219
132 1298
132 1464
132 1721
132 2011
132 2291
132 2541
132 2706
132 3060
132 3264
132 3785
132 4014
132 4306
132 4844
132 4993
132 5464
132 5816
132 6157
132 6539
132 7090
132 7773
132 8969
132 31658
132 41571
132 48082
132 58559
133 110
133 349
133 524
133 780
134 173
134 315
134 509
135 32
135 180
135 318
135 457
135 592
135 788
135 1077
135 1206
135 1261
135 1375
135 1422
135 1552
135 1653
135 1754
135 1923
135 2028
135 2193
135 2387
135 2468
135 2692
135 2792
